user_id:token	item_id:token	rating:float	timestamp:float
qoRQJVXw0rPbkhDnJfRFYdzv7gr2	advanced6014	0	1674206454463
qoRQJVXw0rPbkhDnJfRFYdzv7gr2	advanced5510	0	1674206530715
qoRQJVXw0rPbkhDnJfRFYdzv7gr2	advanced5726	0	1674206597483
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5246	0	1674207141524
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5748	1	1674207185120
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5049	0	1674207243436
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5447	1	1674207525594
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5529	0	1674207805782
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced4749	0	1674208178122
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced6020	0	1674208197010
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5009	0	1674208200607
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5232	1	1674208243300
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced5913	1	1674223185422
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced4728	1	1674223221592
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6242	0	1674223258852
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced5918	1	1674223296477
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced4842	1	1674223654140
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced6239	0	1674225457332
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced4943	1	1674271683494
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced5342	1	1674271694317
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced5642	1	1674271703713
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced5242	1	1674271717649
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced6141	1	1674271744158
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced5510	1	1674271808852
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced4926	1	1674271840641
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced5325	1	1674272030254
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced5526	0	1674272077738
7hLmq5pm5lNvoi6ig3yRyFcFQwb2	advanced5623	0	1674272095591
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced4749	1	1674280070378
W5hpbu6S6mO7A3nwu8znpxpvfIi1	advanced6021	0	1674282172733
W5hpbu6S6mO7A3nwu8znpxpvfIi1	advanced6220	1	1674282199442
W5hpbu6S6mO7A3nwu8znpxpvfIi1	advanced5842	1	1674282307856
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced5138	1	1674295105247
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced5845	0	1674295164108
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced5938	0	1674295240213
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced4750	1	1674295270316
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced5411	1	1674309043554
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced5248	1	1674309066977
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced5949	1	1674309102199
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced4938	0	1674309195605
wjAx5iPQP5TI3xsr0g0oVIvUT9F3	advanced5544	0	1674309272857
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced5729	1	1674322443587
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced4940	0	1674322497226
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6118	1	1674322554449
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced5134	0	1674322603568
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6201	1	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6202	1	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6203	1	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6204	1	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6205	1	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6206	0	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6207	1	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6208	1	1674382223236
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced6209	0	1674382223236
MvBvpSAQSMcNa4WUhtHsdcHely82	basic5004	1	1674400012707
MvBvpSAQSMcNa4WUhtHsdcHely82	basic6101	1	1674400035891
MvBvpSAQSMcNa4WUhtHsdcHely82	basic4809	1	1674400048324
MvBvpSAQSMcNa4WUhtHsdcHely82	basic5546	1	1674400072535
MvBvpSAQSMcNa4WUhtHsdcHely82	basic6026	1	1674400096656
MvBvpSAQSMcNa4WUhtHsdcHely82	basic6047	1	1674400135633
MvBvpSAQSMcNa4WUhtHsdcHely82	basic5114	1	1674400157533
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5401	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5402	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5403	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5404	0	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5405	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5406	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5407	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5408	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5409	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5410	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5411	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5412	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5413	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5414	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5415	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5416	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5417	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5418	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5419	0	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5420	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5421	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5422	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5423	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5424	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5425	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5426	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5427	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5428	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5429	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5430	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5431	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5432	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5433	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5434	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5435	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5436	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5437	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5438	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5439	0	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5440	0	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5441	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5442	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5443	0	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5444	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5445	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5446	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5447	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5448	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5449	1	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5450	0	1674574586453
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5404	0	1674574628942
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5404	1	1674574637221
6pIcvxeHy5c65vOpiOzMFqkKN8d2	advanced5450	1	1674574662464
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4701	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4702	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4703	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4704	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4705	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4706	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4707	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4708	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4709	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4710	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4711	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4712	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4713	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4714	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4715	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4716	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4717	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4718	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4719	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4720	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4721	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4722	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4723	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4724	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4725	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4726	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4727	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4728	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4729	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4730	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4731	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4732	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4733	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4734	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4735	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4736	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4737	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4738	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4739	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4740	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4741	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4742	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4743	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4744	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4745	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4746	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4747	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4748	1	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4749	0	1674583550982
MeCfXhROlrgHC1liD50KyE9p7zG2	advanced4750	1	1674583550982
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6201	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6202	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6203	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6204	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6205	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6206	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6207	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6208	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6209	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6210	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6211	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6212	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6213	1	1674617735913
GOlauafiGceNr8ScPFYQCgW6TAS2	advanced6214	1	1674617735913
e9pNYfHjZjdZnN2Vsq9rMuGFsB02	basic5123	1	1674619140195
e9pNYfHjZjdZnN2Vsq9rMuGFsB02	basic6029	0	1674619163444
e9pNYfHjZjdZnN2Vsq9rMuGFsB02	basic4836	0	1674619186262
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced5649	0	1674623294178
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced6149	0	1674623302273
LH8ERBe1DpXavxtNNxKE0KIPyio2	advanced4848	0	1674623305661
EZKg2x3FgvRNiQfgK0iNy1iz54k2	advanced5517	0	1674631181975
EZKg2x3FgvRNiQfgK0iNy1iz54k2	advanced4904	0	1674631195994
EZKg2x3FgvRNiQfgK0iNy1iz54k2	advanced5409	0	1674631204983
EZKg2x3FgvRNiQfgK0iNy1iz54k2	advanced5604	0	1674631211691
EZKg2x3FgvRNiQfgK0iNy1iz54k2	advanced6203	0	1674631246445
EZKg2x3FgvRNiQfgK0iNy1iz54k2	advanced4825	0	1674631264202
EZKg2x3FgvRNiQfgK0iNy1iz54k2	advanced5501	1	1674631284320
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4701	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4702	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4703	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4704	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4705	0	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4706	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4707	0	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4708	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4709	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4710	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4711	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4712	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4713	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4714	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4715	0	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4716	0	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4717	0	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4718	1	1674632008292
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4701	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4702	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4703	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4704	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4705	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4706	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4707	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4708	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4709	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4710	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4711	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4712	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4713	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4714	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4715	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4716	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4717	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4718	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4719	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4720	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4721	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4722	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4723	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4724	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4725	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4726	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4727	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4728	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4729	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4730	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4731	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4732	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4733	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4734	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4735	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4736	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4737	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4738	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4739	1	1674632219289
Q2osgulUm9Q0VwpY0rAulT6V6aN2	advanced4740	1	1674632219289
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5701	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5702	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5703	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5704	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5705	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5706	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5707	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5708	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5709	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5710	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5711	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5712	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5713	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5714	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5715	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5716	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5717	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5718	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5719	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5720	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5721	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5722	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5723	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5724	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5725	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5726	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5727	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5728	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5729	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5730	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5731	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5732	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5733	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5734	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5735	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5736	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5737	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5738	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5739	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5740	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5741	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5742	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5743	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5744	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5745	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5746	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5747	0	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5748	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5749	1	1674633162687
scBcw4Q0uCh4eAemGKh9uVM9yD53	advanced5750	0	1674633162687
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4701	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4702	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4703	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4704	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4705	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4706	1	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4707	1	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4708	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4709	1	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4710	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4711	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4712	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4713	1	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4714	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4715	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4716	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4717	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4718	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4719	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4720	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4721	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4722	1	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4723	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4724	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4725	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4726	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4727	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4728	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4729	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4730	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4731	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4732	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4733	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4734	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4735	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4736	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4737	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4738	0	1674633318555
hQB8JOlDZHZavpAtcoj2X0IAxns1	advanced4739	0	1674633318555
